"species","n_records","crop","countries","sites","sites2","abundance","temp.p90.kde","temp.p95.kde","temp.p99.kde","temp.max","prec.p01.kde","prec.p05.kde","prec.p10.kde","prec.min"
"Erythrostemon gilliesii",3,FALSE,1,2,3,4.40166698151634e-05,27.8757975782396,28.3965283406383,29.2661442043297,27.5,0.699999988,0.804396547110161,2.57738036888215,0.699999988
"Caroxylon spc",6,FALSE,1,2,6,0.000238121545518959,28.2047685234332,28.626179622939,29.3942656085177,27.5,6.700000286,2.04697948000213,4.89821907954241,6.700000286
"Salsola genistoides",4,FALSE,1,1,4,7.08376136261665e-05,28.3750071247564,28.7990660417799,29.5552171416664,27.5,7.700000286,1.65969202929945,4.18517494522423,7.700000286
"Schefflera arboricola",1,FALSE,1,1,1,6.78026427014281e-06,24.526320593321,24.8896558734433,25.5748109828275,23.30000114,0.139617476818164,4.13095602770233,8.36506748870276,29.70000076
"Phagnalon saxatile",1,FALSE,1,1,1,4.85714285714286e-06,27.927501251716,28.2913555697911,28.976761328579,26.70000076,18.20000076,2.08521912176309,4.93252269833685,18.20000076
"Lantana camara",3,FALSE,1,2,3,5.67797505929398e-05,26.7637528607022,27.1972917190353,27.9921528159871,26.20000076,0.201330593374031,4.46252767661653,9.06492255500572,24.20000076
"Pimpinella anisum",3,FALSE,1,1,3,0.000375747489700137,23.2280688306508,23.5917613782602,24.2781338555872,22,5.01307745091073,16.8272865410975,24.8447843407424,55.90000153
"Menispermaceae spc",1,FALSE,1,1,1,0.000122827779507941,24.526320593321,24.8896558734433,25.5748109828275,23.30000114,0.139617476818163,4.13095602770233,8.36506748870276,29.70000076
"Centaurea melitensis",1,FALSE,1,1,1,3.86499215070644e-05,24.9273598060619,25.2925211571787,25.9752885747081,23.70000076,1.19902639585618,7.8570011485724,13.8432769815799,40.90000153
"Ononis rotundifolia",4,FALSE,1,2,4,8.60125705892315e-05,24.0267864857208,24.3980909359454,25.0927767276293,22.89999962,0.124672996160445,4.21705820074849,8.80788944561054,16.20000076
"Plantago albicans",3,FALSE,1,3,3,2.60740158694367e-05,24.6773635560009,25.077154207959,25.8214043241999,24,0.458113765916946,5.43520232986917,10.5188616729815,20
"Thalictrum alpinum",1,FALSE,1,1,1,2.35413716733834e-05,24.9273598060619,25.2925211571787,25.9752885747081,23.70000076,1.19902639585618,7.8570011485724,13.8432769815799,40.90000153
"Thalictrum foetidum",1,FALSE,1,1,1,5.46212447894207e-06,27.8246853305279,28.189319996677,28.8717492207649,26.60000038,3.200000048,0.783758338935448,2.53722136686514,3.200000048
"Moricandia arvensis",5,FALSE,1,1,5,0.000375271344831072,28.1546085132611,28.6240914416577,29.4295264837038,27.5,7.700000286,1.73293048108277,4.31206388422596,7.700000286
"Fagonia cretica",2,FALSE,1,1,2,0.000196536059658769,25.2279381528724,25.5915172189392,26.2779437503845,24,20,2.32323439590827,5.3522667287917,20
"Dasylirion glaucophyllum",1,FALSE,1,1,1,2.3203878206874e-05,25.2279381528724,25.5915172189392,26.2779437503845,24,20,2.32323439590827,5.3522667287917,20
"Lagunaria patersonia",1,FALSE,1,1,1,4.3548413383966e-06,27.2277708111237,27.591227320722,28.2776864767583,26,17.20000076,1.96342598620788,4.7126655566161,17.20000076
"Daboecia cantabrica",4,FALSE,1,2,4,0.000177635236325465,23.7886619161982,24.2619171021102,25.0807681088093,23.20000076,2,2.636390498184,6.0038277216441,2
"Jacobaea adonidifolia",2,FALSE,1,1,2,0.000141540577953946,23.2280688306508,23.5917613782602,24.2781338555872,22,4.900000095,0.885778800428544,2.7311361610864,4.900000095
"Carlina acanthifolia",4,FALSE,1,2,4,0.000330875896693819,28.4150044907562,28.7817886619458,29.4671487971521,27.20000076,0.100000001,0.659262076720948,2.29874956611198,0.100000001
"Centaurea ornata",4,FALSE,1,3,4,0.000121602896600728,25.9784683754933,26.4203295776192,27.2243910443051,25.39999962,0.600000024,0.784376139348129,2.53862778357997,0.600000024
"Echinops ritro",2,FALSE,1,1,2,0.000108591680304243,24.1943205434997,24.5671770598794,25.2653113125384,23.20000076,2,1.39888935430429,3.702474000879,2
"Poaceae spc",2,FALSE,1,1,2,3.40559544703556e-05,26.226857922487,26.5911836409774,27.2747716869293,25,24.20000076,2.98877190792524,6.49084170272802,24.20000076
"Gypsophila bermejoi",5,FALSE,1,2,5,0.000167036564227579,26.2391979735597,26.8462260426811,27.8736304252455,26.60000038,0.400000006,0.8759117923431,2.71316176090383,0.400000006
"Erica vagans",3,FALSE,1,2,3,3.92941451335851e-05,23.9976862549652,24.4314856369288,25.2057527629361,23.20000076,2,2.11587967812578,5.07319492340453,2
"Ammi visnaga",1,FALSE,1,1,1,7.35872434412541e-05,23.6281662901888,23.9937120924,24.6761214899956,22.39999962,1.300000072,0.679245724785883,2.33707356087803,1.300000072
"Phragmites australis",1,FALSE,1,1,1,8.44116504854369e-05,25.6283822704279,25.9939072201934,26.676589373145,24.39999962,1,0.664031871372567,2.3078350695088,1
"Echinochloa frumentacea",1,FALSE,1,1,1,2.69383195467723e-05,27.8246853305279,28.189319996677,28.8717492207649,26.60000038,15.5,1.76748640721871,4.36318897622276,15.5
"Schoenoplectus spc",2,FALSE,1,1,2,6.64437886049068e-05,28.728148228807,29.0928043593737,29.7770843956273,27.5,6.700000286,1.01436135111236,2.9741193806376,6.700000286
"Fraxinus excelsior",2,FALSE,1,2,2,6.86222333004283e-05,12.0334906667927,12.4042908996017,13.1013147870504,11.10000038,0.162218160631018,4.22147406104443,8.51203899892277,29.5
"Buxus sempervirens",2,FALSE,1,2,2,2.95346565721363e-05,12.426206347891,12.7951802558177,13.4916560207237,11.5,0.0686812768052175,3.87057372203704,7.99187194928699,14.69999981
"Ribes rubrum",1,FALSE,1,1,1,3.91317491988633e-05,12.3269991352131,12.6919122065399,13.3764746013172,11.10000038,22.30000114,2.66703800249726,5.94931123548567,22.30000114
"Sorbus randaiensis",3,FALSE,1,3,3,5.84395446570577e-05,18.4811435684032,18.8487785165756,19.5376029172175,17.30000114,18.10000038,2.26063096141525,5.24525491906314,18.10000038
"Allium hirtifolium",1,FALSE,1,1,1,4.4598570828079e-05,18.728861656543,19.0940892871855,19.7780325386543,17.5,0.0123210014649852,3.60862087523189,7.52414678207554,27.39999962
